tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_D,230,10205.66,122.14,70.86,362.68,370.62,25717.5,128,1782137829.211
tenant_D,681,38410.92,118.16,32.92,365.32,367.48,53417.69,128,1782137941.215
tenant_D,1182,62060.87,120.11,33.14,365.95,369.59,77314.7,128,1782138071.638
tenant_D,262,12031.58,121.61,34.71,365.21,370.46,27476.59,128,1782137837.964
tenant_D,315,13605.7,122.02,38.94,366.32,371.22,29102.75,128,1782137848.15
tenant_D,337,16665.76,120.4,38.76,365.78,372.34,31956.68,128,1782137852.355
tenant_D,749,40602.77,119.39,33.55,367.21,369.42,55765.35,128,1782137961.015
tenant_D,1803,99406.14,116.62,32.9,365.32,371.45,114216.53,128,1782138222.456
tenant_D,255,10389.87,121.16,56.81,367.14,371.73,25777.08,128,1782137835.612
tenant_D,587,33097.12,121.93,32.47,364.55,365.84,48582.07,128,1782137916.523
tenant_D,1437,78922.7,117.88,32.38,366.64,370.56,93893.19,128,1782138127.914
tenant_D,1544,86178.29,117.43,32.37,365.91,369.03,101092.14,128,1782138150.793
tenant_D,267,11895.62,122.12,34.63,365.6,370.75,27405.42,128,1782137838.933
tenant_D,559,31103.25,119.55,33.96,365.42,370.28,46285.56,128,1782137908.45
tenant_D,688,38270.41,118.22,32.94,365.54,367.54,53284.68,128,1782137942.439
tenant_D,1436,78706.09,117.85,32.35,366.48,370.47,93673.36,128,1782138127.771
tenant_D,1471,78550.66,120.27,32.29,366.46,378.01,93824.52,128,1782138137.195
tenant_D,497,27409.16,122.43,33.04,364.63,366.88,42957.84,128,1782137894.24
tenant_D,1948,111243.86,117.38,32.21,364.42,366.11,126151.23,128,1782138258.08
tenant_D,1937,110776.41,117.34,32.24,364.83,366.2,125678.45,128,1782138256.012
tenant_D,110,3135.84,121.23,73.94,341.32,367.29,18531.89,128,1782137793.751
tenant_D,495,27780.73,119.69,32.92,364.62,366.88,42981.54,128,1782137893.855
tenant_D,517,30423.27,119.75,33.62,365.39,367.29,45631.82,128,1782137899.973
tenant_D,1207,65848.12,117.17,32.49,365.79,369.27,80728.61,128,1782138076.499
tenant_D,1807,99392.18,116.58,32.88,364.53,370.67,114198.14,128,1782138223.563
tenant_D,187,7058.42,121.11,71.04,361.32,367.69,22438.79,128,1782137818.658
tenant_D,1438,78916.06,117.88,32.38,366.65,370.57,93886.59,128,1782138127.92
tenant_D,121,2583.18,124.47,75.14,343.9,366.83,18391.34,128,1782137796.733
tenant_D,1210,65924.56,117.16,32.44,365.83,369.03,80804.49,128,1782138076.783
tenant_D,1601,88765.84,116.6,32.8,367.42,372.58,103573.72,128,1782138168.549
tenant_D,1940,111010.92,117.41,32.29,364.7,366.16,125922.09,128,1782138256.497
tenant_D,108,2944.89,121.92,73.92,341.1,367.38,18428.97,128,1782137793.367
tenant_D,505,27480.15,120.94,32.89,365.66,366.8,42839.01,128,1782137895.614
tenant_D,2021,113749.83,116.57,32.44,365.04,366.92,128553.77,128,1782138276.296
tenant_D,125,3877.03,121.07,75.45,343.62,366.67,19253.56,128,1782137799.17
tenant_D,686,38279.78,118.99,32.93,365.5,367.71,53392.09,128,1782137941.969
tenant_D,1941,110742.43,117.41,32.29,364.83,366.2,125653.59,128,1782138256.765
tenant_D,2079,116841.99,117.53,32.27,364.28,368.34,131768.75,128,1782138289.103
tenant_D,380,21253.0,122.12,33.39,365.85,370.22,36762.39,128,1782137863.062
tenant_D,2252,127168.35,116.57,32.72,364.83,370.04,141972.16,128,1782138329.614
tenant_D,516,27455.6,121.48,33.02,365.77,367.03,42883.39,128,1782137899.274
tenant_D,664,35132.26,120.02,34.0,365.63,366.56,50374.74,128,1782137937.831
tenant_D,135,4520.57,121.46,75.72,336.24,365.69,19945.9,128,1782137801.291
tenant_D,2010,114344.72,116.58,32.4,365.53,368.22,129150.4,128,1782138273.16
tenant_D,24,271.47,99.92,61.45,311.91,361.67,12960.76,128,1782137768.207
tenant_D,106,3029.98,121.92,74.04,340.84,367.05,18513.51,128,1782137793.282
tenant_D,1799,99236.57,116.63,32.93,364.71,371.46,114048.68,128,1782138221.897
tenant_D,1805,99655.41,116.58,32.95,364.76,370.77,114460.91,128,1782138222.938
tenant_D,128,3908.98,120.7,75.53,344.27,367.28,19238.08,128,1782137799.392
tenant_D,1800,99221.49,116.63,32.93,364.71,371.44,114033.6,128,1782138221.912
tenant_D,1939,110677.8,117.39,32.22,364.61,366.16,125586.5,128,1782138256.467
tenant_D,706,38605.51,122.37,32.77,365.83,367.59,54146.53,128,1782137945.962
tenant_D,514,27653.13,120.92,33.03,365.36,366.61,43009.78,128,1782137897.99
tenant_D,173,7229.44,121.15,71.95,359.17,368.46,22615.8,128,1782137814.375
tenant_D,372,20363.88,121.58,33.42,367.02,369.89,35804.48,128,1782137861.42
tenant_D,2081,116784.65,117.52,32.3,364.33,368.47,131709.53,128,1782138289.524
tenant_D,895,49079.64,120.03,32.48,367.1,374.83,64323.63,128,1782137996.791
tenant_D,1951,111361.43,117.35,32.29,364.46,365.06,126265.51,128,1782138258.333
tenant_D,519,30377.32,119.75,33.58,365.47,370.34,45585.97,128,1782137900.02
tenant_D,1213,65902.22,117.21,32.53,365.81,369.38,80788.36,128,1782138077.532
tenant_D,49,450.4,118.51,75.78,343.59,365.97,15501.52,128,1782137778.051
tenant_D,66,632.77,120.14,76.52,354.03,366.21,15890.25,128,1782137781.356
