tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_C,2,122.49,13.96,12.09,30.6,49.01,1895.45,128,1782139306.818
tenant_C,22,111.88,14.88,12.24,44.53,48.03,2001.25,128,1782139322.711
tenant_C,154,93.81,18.12,12.75,46.55,86.97,2395.57,128,1782139384.491
tenant_C,294,74.34,14.31,12.14,45.4,48.4,1891.11,128,1782139464.56
tenant_C,384,72.35,14.81,12.24,44.55,46.14,1953.18,128,1782139510.123
tenant_C,399,103.47,15.61,12.44,45.08,48.41,2085.93,128,1782139517.268
tenant_C,525,67.68,15.84,12.72,46.05,48.01,2079.56,128,1782139589.263
tenant_C,576,72.26,15.77,12.62,45.95,47.9,2074.72,128,1782139625.254
tenant_C,1,74.67,14.79,12.11,43.32,57.47,1953.6,128,1782139306.675
tenant_C,158,117.07,14.54,12.52,43.58,45.41,1963.11,128,1782139386.881
tenant_C,353,104.56,15.0,12.3,45.01,48.53,2009.78,128,1782139494.894
tenant_C,481,100.65,18.24,12.81,47.52,75.52,2416.58,128,1782139563.196
tenant_C,580,72.86,14.79,12.2,44.43,47.8,1950.68,128,1782139627.456
tenant_C,650,73.58,14.34,12.19,34.02,47.24,1894.79,128,1782139660.83
tenant_C,728,68.46,14.63,11.86,47.33,48.56,1926.28,128,1782139702.837
tenant_C,766,74.85,19.4,12.57,46.7,89.93,2538.73,128,1782139724.101
tenant_C,806,74.27,14.56,12.09,46.64,48.95,1922.89,128,1782139749.135
tenant_C,1061,71.4,15.22,12.27,45.05,72.75,2003.8,128,1782139871.298
tenant_C,814,72.77,14.62,12.55,44.39,46.55,1929.67,128,1782139752.546
tenant_C,767,96.01,19.54,12.57,46.83,89.93,2577.87,128,1782139724.139
tenant_C,6,72.09,14.03,11.83,45.51,47.83,1853.86,128,1782139308.913
tenant_C,17,75.26,15.87,12.04,47.07,49.37,2090.54,128,1782139321.104
tenant_C,79,73.71,13.96,12.2,13.33,54.24,1847.02,128,1782139348.869
tenant_C,189,106.91,17.34,12.98,47.56,53.32,2309.24,128,1782139399.337
tenant_C,233,73.79,13.62,12.18,13.51,48.02,1804.14,128,1782139425.274
tenant_C,321,75.47,15.85,12.14,45.94,48.24,2088.4,128,1782139476.543
tenant_C,402,73.83,14.19,12.39,35.23,45.14,1876.2,128,1782139517.611
tenant_C,548,65.04,13.67,12.1,12.72,47.62,1801.02,128,1782139606.235
