tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,125,147.95,15.56,12.32,44.14,85.12,2124.62,128,1782140134.395
tenant_A,235,73.08,17.32,12.98,47.63,77.86,2272.61,128,1782140191.395
tenant_A,503,103.11,21.43,13.42,51.15,92.04,2824.62,128,1782140324.698
tenant_A,1130,75.12,16.71,12.33,47.3,49.43,2197.29,128,1782140644.915
tenant_A,1132,67.03,19.95,12.9,48.57,80.38,2600.76,128,1782140646.221
tenant_A,44,116.94,15.01,12.3,44.74,47.9,2022.89,128,1782140095.921
tenant_A,140,77.08,16.92,12.96,46.69,48.43,2226.33,128,1782140142.549
tenant_A,271,76.26,20.29,13.19,51.25,88.69,2653.66,128,1782140205.948
tenant_A,600,72.54,17.11,12.76,46.77,88.3,2245.53,128,1782140365.954
tenant_A,827,85.19,20.68,13.76,51.39,83.04,2711.76,128,1782140483.503
tenant_A,959,65.84,21.97,13.57,51.13,80.45,2856.65,128,1782140546.906
tenant_A,1096,111.27,16.62,12.81,46.36,47.08,2222.13,128,1782140622.686
tenant_A,79,68.11,18.77,13.04,48.54,78.35,2452.33,128,1782140111.117
tenant_A,124,68.73,16.16,12.33,44.29,86.15,2120.98,128,1782140134.374
tenant_A,229,114.72,19.19,14.06,49.0,87.93,2551.92,128,1782140188.768
tenant_A,630,122.45,17.94,13.03,48.37,52.59,2400.44,128,1782140389.347
tenant_A,885,85.11,18.77,13.01,47.3,52.94,2469.27,128,1782140510.723
tenant_A,931,71.2,19.12,13.14,53.24,55.11,2499.77,128,1782140533.363
tenant_A,267,75.13,18.45,12.95,47.67,90.15,2418.35,128,1782140203.728
tenant_A,422,67.79,17.57,12.99,47.8,49.83,2298.59,128,1782140287.121
tenant_A,708,71.6,17.23,12.88,46.16,79.48,2259.29,128,1782140424.713
tenant_A,736,67.07,17.13,12.34,46.82,49.03,2242.16,128,1782140442.679
tenant_A,808,231.9,18.73,13.43,50.09,53.51,2610.32,128,1782140476.293
tenant_A,274,78.04,18.51,13.19,50.0,78.79,2428.52,128,1782140206.697
