tenant_id,request_idx,ttft_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,e2e_ms,num_output_tokens,start_time
tenant_A,812,116.63,20.87,13.27,51.46,80.91,2767.34,128,1781910447.89
tenant_A,1007,133.24,21.96,13.23,53.87,93.27,2922.12,128,1781910538.904
tenant_A,293,72.38,16.86,12.57,46.46,53.11,2213.94,128,1781910184.345
tenant_A,41,96.02,19.44,12.86,50.51,79.86,2565.37,128,1781910064.546
tenant_A,54,110.38,20.54,13.76,50.16,95.08,2718.49,128,1781910070.317
tenant_A,104,117.42,21.76,13.32,51.86,93.27,2881.2,128,1781910093.252
tenant_A,382,78.1,35.03,15.78,99.44,137.42,4526.35,128,1781910233.08
tenant_A,506,202.9,26.58,14.5,93.57,125.56,3578.82,128,1781910294.721
tenant_A,645,177.88,22.43,12.94,53.06,93.8,3026.01,128,1781910363.943
tenant_A,678,90.88,24.54,13.76,52.71,126.59,3207.4,128,1781910379.886
tenant_A,1080,73.33,23.28,13.41,53.04,83.96,3029.61,128,1781910584.881
tenant_A,1091,223.51,20.78,13.07,51.68,92.56,2863.05,128,1781910589.32
tenant_A,214,81.35,18.84,13.14,49.3,50.49,2474.08,128,1781910151.088
tenant_A,294,96.55,16.59,12.56,46.26,53.13,2203.05,128,1781910184.658
tenant_A,392,213.08,25.04,15.03,59.01,105.56,3393.06,128,1781910238.032
tenant_A,215,93.79,20.03,13.09,50.08,78.1,2637.47,128,1781910151.547
tenant_A,52,74.69,23.55,12.92,51.67,98.75,3066.11,128,1781910068.143
tenant_A,540,210.81,21.29,13.0,52.94,91.72,2914.8,128,1781910310.603
tenant_A,863,74.19,19.08,12.9,53.3,92.04,2497.27,128,1781910467.837
tenant_A,932,113.32,20.86,13.35,49.98,114.55,2761.93,128,1781910503.668
tenant_A,138,68.06,21.78,13.05,53.91,92.63,2833.82,128,1781910111.787
tenant_A,233,78.74,24.65,14.04,56.63,128.15,3209.41,128,1781910160.148
tenant_A,405,116.28,20.91,12.88,49.31,127.3,2771.6,128,1781910249.341
tenant_A,490,198.47,23.16,13.63,55.14,95.98,3140.04,128,1781910288.43
tenant_A,668,97.78,16.78,12.49,45.54,72.59,2228.23,128,1781910374.323
tenant_A,861,118.53,21.97,13.43,53.34,92.09,2908.83,128,1781910465.878
tenant_A,1009,155.43,22.47,13.57,51.93,98.19,3008.83,128,1781910539.937
tenant_A,1104,72.17,17.21,12.62,45.71,47.56,2258.48,128,1781910597.811
tenant_A,1176,102.15,17.41,12.63,45.88,92.7,2313.31,128,1781910638.429
tenant_A,224,80.07,28.59,14.66,95.15,143.9,3711.17,128,1781910156.256
tenant_A,274,86.24,23.1,13.7,53.35,96.4,3019.62,128,1781910176.154
tenant_A,415,108.28,18.84,12.95,49.43,77.74,2501.4,128,1781910253.432
tenant_A,513,134.58,27.25,14.46,92.48,174.49,3594.81,128,1781910296.959
tenant_A,956,96.23,26.35,14.24,90.79,125.42,3442.42,128,1781910515.642
