request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
45,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,988,26244016,1782183957686440,1782183957775727,1782183959395354,130,ok,,length,5278029c-4298-46f9-a843-71130e364712
46,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1013,26467227,1782183957909528,1782183957968670,1782183959556958,130,ok,,length,c988e720-47b1-43ab-834e-24de1cc7b005
47,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,26863840,1782183958305638,1782183958371938,1782183959953366,130,ok,,length,531c45fa-0f02-4991-8724-d64cb4f50585
48,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,978,26888933,1782183958330770,1782183958427114,1782183959976578,130,ok,,length,f77e4d79-aa95-4cb1-aa64-98a823c342d1
49,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,994,27458888,1782183958900441,1782183958965002,1782183960495230,130,ok,,length,006fa14e-f097-4d97-8c57-d9475800b114
50,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,991,28388263,1782183959830154,1782183959895640,1782183961371678,130,ok,,length,a6e70c2b-9a19-4aa9-85d5-de94371ba131
51,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,997,28938411,1782183960380945,1782183960449281,1782183962021903,130,ok,,length,21874da9-f412-474d-92d0-a2023771dc16
52,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,29925292,1782183961367174,1782183961434164,1782183963025374,130,ok,,length,29175075-8d0a-4714-b075-23700b257047
53,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,975,30001006,1782183961443381,1782183961509303,1782183963071224,130,ok,,length,015c2b60-5ad9-40c0-b200-f057f0b7de54
54,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1012,30291075,1782183961733180,1782183961803739,1782183963335483,130,ok,,length,db8a6d65-e0bb-4b09-978a-41a556838d66
55,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,998,30340175,1782183961781690,1782183961857810,1782183963357797,130,ok,,length,5ed83d3c-4287-45b1-baa4-b3afa7d246cf
56,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,984,31159612,1782183962602162,1782183962662458,1782183964114051,130,ok,,length,52035790-d526-4211-a597-7a5545f71f6d
57,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,971,32686832,1782183964129242,1782183964177605,1782183965719709,130,ok,,length,742d5c49-ca7d-4dd3-8d81-644154538052
58,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,32931529,1782183964373390,1782183964432630,1782183965948895,130,ok,,length,defd69f3-9fc8-4a62-b3b4-2f5e932455af
59,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,992,33322577,1782183964765031,1782183964826218,1782183966313055,130,ok,,length,a8dbd21f-120a-4cc2-9405-dd8e503eb5d5
60,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,966,33784015,1782183965226092,1782183965291442,1782183966741791,130,ok,,length,87acf249-bbaa-46a3-a5fd-14a65567c09b
61,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1024,35436894,1782183966879244,1782183966930031,1782183968475081,130,ok,,length,c90aeb50-1df8-47b8-96ff-0bb196d9d6ae
62,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,979,35455863,1782183966898024,1782183966983009,1782183968497808,130,ok,,length,9d51418e-82bf-486d-b1f5-697f5f6d4e15
63,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,977,36017924,1782183967460430,1782183967524463,1782183969009902,130,ok,,length,e3fd4dfe-e613-475c-b1fe-09c94780741e
64,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,1006,36606805,1782183968048518,1782183968116350,1782183969562582,130,ok,,length,1839c18f-80e2-4907-838a-dc5490f368ea
65,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,989,38157381,1782183969599790,1782183969647769,1782183971192248,130,ok,,length,69c31abd-f3fe-4e9a-82cd-61f91bf86928
66,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,962,38478778,1782183969920696,1782183969981739,1782183971502373,130,ok,,length,208a946d-e50a-42fa-bc02-7842af67196e
67,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,985,38546896,1782183969988952,1782183970056965,1782183971577631,130,ok,,length,db34c53f-9edb-43ba-b2f9-6f94e57f59f4
68,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,983,39077372,1782183970519518,1782183970579703,1782183972129210,130,ok,,length,b593a026-8a69-413b-8ac1-904ca010ed76
69,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,1013,40070172,1782183971512608,1782183971577597,1782183973121460,130,ok,,length,df5ca99f-619f-4358-9166-da3c8863c266
70,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,967,40500947,1782183971943231,1782183972005814,1782183973523005,130,ok,,length,5cc9d697-71e1-462f-b83f-99abfb88cf6d
71,tenant_B,tenant_B,,,0,,0,true,1024,128,0,0,0,0,0,,0,976,40567313,1782183972009035,1782183972070685,1782183973556895,130,ok,,length,b9f0eff9-12d0-436c-82bd-76d1c071dc74
72,tenant_A,tenant_A,,,0,,0,true,1024,128,0,0,0,0,0,,0,980,41531433,1782183972973742,1782183973040021,1782183974514978,130,ok,,length,f135d482-8cd6-424b-bae2-0c88916244bc
